Country Name,Country Code,Indicator Name,Series Code,Year,Time Code,Value
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2011,YR2011,30.49905043
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2012,YR2012,30.8595247
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2013,YR2013,31.58467467
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2014,YR2014,29.69961988
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2015,YR2015,30.42695677
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2016,YR2016,30.2499368
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2017,YR2017,30.88739648
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2018,YR2018,31.43780272
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,YR2019,
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2010,YR2010,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2011,YR2011,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2012,YR2012,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2013,YR2013,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2014,YR2014,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2015,YR2015,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2016,YR2016,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2017,YR2017,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2018,YR2018,99
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2019,YR2019,99
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,YR2010,23.53174242
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2011,YR2011,24.17271428
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,YR2012,22.77499818
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,YR2013,22.14512224
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,YR2014,21.3951552
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2015,YR2015,18.11008993
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2016,YR2016,17.31003402
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2017,YR2017,17.9401373
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2018,YR2018,18.34414062
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2019,YR2019,17.26489362
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2010,YR2010,5.1
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2011,YR2011,5.4
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2012,YR2012,5.3
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2013,YR2013,6.2
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2014,YR2014,6.2
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2015,YR2015,6.4
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2016,YR2016,6.5
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2017,YR2017,
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2018,YR2018,
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2019,YR2019,
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2010,YR2010,46.49782235
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2011,YR2011,46.52928781
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2012,YR2012,45.42298266
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2013,YR2013,44.17670439
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2014,YR2014,43.08556535
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2015,YR2015,40.84133716
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2016,YR2016,39.5806189
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2017,YR2017,39.85170592
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2018,YR2018,39.68701195
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2019,YR2019,38.97254026
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,YR2010,6.881144874
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,YR2011,8.07559638
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,YR2012,2.335120681
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,YR2013,2.161019142
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,YR2014,1.03223421
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,YR2015,-0.003438625
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,YR2016,1.407386251
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,YR2017,4.233645544
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2018,YR2018,3.497965912
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2019,YR2019,1.581770365
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,YR2010,74.409
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,YR2011,74.708
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,YR2012,75.013
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,YR2013,75.321
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,YR2014,75.629
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,YR2015,75.928
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,YR2016,76.21
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,YR2017,76.47
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,YR2018,76.704
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,YR2019,
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2010,YR2010,48.8569183
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2011,YR2011,48.22703827
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2012,YR2012,45.32365714
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2013,YR2013,43.45683041
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2014,YR2014,41.06201059
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2015,YR2015,35.73670058
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2016,YR2016,32.80927686
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2017,YR2017,33.36313291
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2018,YR2018,33.26739002
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2019,YR2019,31.9051593
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2010,YR2010,1.907436663
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2011,YR2011,1.834158275
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2012,YR2012,1.83645176
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2013,YR2013,1.866943786
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2014,YR2014,1.905848105
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2015,YR2015,1.907086486
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2016,YR2016,1.924947124
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2017,YR2017,1.896510407
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2018,YR2018,1.865936601
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2019,YR2019,
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2010,YR2010,62.75543093
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2011,YR2011,71.6494509
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2012,YR2012,80.34603793
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2013,YR2013,88.30574902
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,YR2014,91.89962887
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2015,YR2015,91.835388
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,YR2016,96.52661691
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,YR2017,103.4384208
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,YR2018,115.5258122
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,YR2019,120.3595087
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2010,YR2010,15.8
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2011,YR2011,14.6
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2012,YR2012,13.5
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2013,YR2013,12.5
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2014,YR2014,11.6
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2015,YR2015,10.7
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2016,YR2016,9.9
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2017,YR2017,9.2
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2018,YR2018,8.5
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2019,YR2019,7.9
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2010,YR2010,82.05059399
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2011,YR2011,79.04874299
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2012,YR2012,79.75523623
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2013,YR2013,80.64771598
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2014,YR2014,82.9487988
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2015,YR2015,92.53344984
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2016,YR2016,92.32844467
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2017,YR2017,87.29474124
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2018,YR2018,84.62472844
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,2019,YR2019,
China,CHN,Net migration,SM.POP.NETM,2010,YR2010,
China,CHN,Net migration,SM.POP.NETM,2011,YR2011,
China,CHN,Net migration,SM.POP.NETM,2012,YR2012,-1552209
China,CHN,Net migration,SM.POP.NETM,2013,YR2013,
China,CHN,Net migration,SM.POP.NETM,2014,YR2014,
China,CHN,Net migration,SM.POP.NETM,2015,YR2015,
China,CHN,Net migration,SM.POP.NETM,2016,YR2016,
China,CHN,Net migration,SM.POP.NETM,2017,YR2017,-1741996
China,CHN,Net migration,SM.POP.NETM,2018,YR2018,
China,CHN,Net migration,SM.POP.NETM,2019,YR2019,
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2010,YR2010,671890014.6
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2011,YR2011,-603609985.4
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2012,YR2012,-180529998.8
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2013,YR2013,-656549987.8
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2014,YR2014,-947070007.3
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2015,YR2015,-306290008.5
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2016,YR2016,-791429992.7
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2017,YR2017,-989940002.4
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2018,YR2018,-737039978
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2019,YR2019,
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,YR2010,13636040942
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2011,YR2011,16568371453
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2012,YR2012,17065623287
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2013,YR2013,17790105219
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2014,YR2014,29910500593
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2015,YR2015,44445297190
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2016,YR2016,35225583770
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2017,YR2017,28675983092
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2018,YR2018,24305605211
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,YR2019,18294313104
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2010,YR2010,142.4877396
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2011,YR2011,143.1721085
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2012,YR2012,143.8713898
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2013,YR2013,144.583453
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2014,YR2014,145.3173521
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2015,YR2015,146.0576422
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2016,YR2016,146.8506776
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2017,YR2017,147.6740508
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2018,YR2018,148.3488333
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2019,YR2019,
China,CHN,Population growth (annual %),SP.POP.GROW,2010,YR2010,0.482959689
China,CHN,Population growth (annual %),SP.POP.GROW,2011,YR2011,0.479150454
China,CHN,Population growth (annual %),SP.POP.GROW,2012,YR2012,0.487231118
China,CHN,Population growth (annual %),SP.POP.GROW,2013,YR2013,0.493709634
China,CHN,Population growth (annual %),SP.POP.GROW,2014,YR2014,0.506311592
China,CHN,Population growth (annual %),SP.POP.GROW,2015,YR2015,0.508136747
China,CHN,Population growth (annual %),SP.POP.GROW,2016,YR2016,0.541478512
China,CHN,Population growth (annual %),SP.POP.GROW,2017,YR2017,0.559121331
China,CHN,Population growth (annual %),SP.POP.GROW,2018,YR2018,0.455899679
China,CHN,Population growth (annual %),SP.POP.GROW,2019,YR2019,0.357291063
China,CHN,"Population, total",SP.POP.TOTL,2010,YR2010,1337705000
China,CHN,"Population, total",SP.POP.TOTL,2011,YR2011,1344130000
China,CHN,"Population, total",SP.POP.TOTL,2012,YR2012,1350695000
China,CHN,"Population, total",SP.POP.TOTL,2013,YR2013,1357380000
China,CHN,"Population, total",SP.POP.TOTL,2014,YR2014,1364270000
China,CHN,"Population, total",SP.POP.TOTL,2015,YR2015,1371220000
China,CHN,"Population, total",SP.POP.TOTL,2016,YR2016,1378665000
China,CHN,"Population, total",SP.POP.TOTL,2017,YR2017,1386395000
China,CHN,"Population, total",SP.POP.TOTL,2018,YR2018,1392730000
China,CHN,"Population, total",SP.POP.TOTL,2019,YR2019,1397715000
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2010,YR2010,11.2
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2011,YR2011,7.9
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2012,YR2012,6.5
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2013,YR2013,1.9
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2014,YR2014,1.4
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2015,YR2015,0.7
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2016,YR2016,0.5
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2017,YR2017,
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2018,YR2018,
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2019,YR2019,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2010,YR2010,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2011,YR2011,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2012,YR2012,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2013,YR2013,8.5
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2014,YR2014,7.2
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2015,YR2015,5.7
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2016,YR2016,4.5
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,YR2017,3.1
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,YR2018,1.7
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,YR2019,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2010,YR2010,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2011,YR2011,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2012,YR2012,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2013,YR2013,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2014,YR2014,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2015,YR2015,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2016,YR2016,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2017,YR2017,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2018,YR2018,
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2019,YR2019,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2010,YR2010,3.4
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2011,YR2011,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2012,YR2012,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2013,YR2013,2.4
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2014,YR2014,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2015,YR2015,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2016,YR2016,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2017,YR2017,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2018,YR2018,
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2019,YR2019,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2010,YR2010,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2011,YR2011,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2012,YR2012,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2013,YR2013,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2014,YR2014,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2015,YR2015,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2016,YR2016,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2017,YR2017,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2018,YR2018,
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2019,YR2019,
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2010,YR2010,11.23107874
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2011,YR2011,11.23872557
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2012,YR2012,11.138958
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2013,YR2013,10.95623706
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2014,YR2014,15.81817815
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2015,YR2015,16.04302348
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2016,YR2016,15.62992558
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2017,YR2017,15.88317298
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2018,YR2018,
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2019,YR2019,
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,YR2010,98.96422
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,YR2011,99.04702
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,YR2012,99.7911
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,YR2013,99.5646
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,YR2014,95.79643
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,YR2015,96.3186
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,YR2016,97.96192
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,YR2017,99.40481
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,YR2018,100.22275
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,YR2019,
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010,YR2010,0.98895
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2011,YR2011,0.99242
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2012,YR2012,0.99718
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2013,YR2013,1.00609
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2014,YR2014,1.00948
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2015,YR2015,1.01158
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2016,YR2016,1.01014
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2017,YR2017,1.01322
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2018,YR2018,1.01431
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2019,YR2019,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,YR2010,88.1734
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2011,YR2011,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2012,YR2012,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,YR2013,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2014,YR2014,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2015,YR2015,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2016,YR2016,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,YR2017,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,YR2018,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,YR2019,
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2010,YR2010,65.55555667
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2011,YR2011,68.88888889
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2012,YR2012,70
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2013,YR2013,70
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2014,YR2014,70
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2015,YR2015,70
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2016,YR2016,80
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2017,YR2017,78.8889
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2018,YR2018,80
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,2019,YR2019,80
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2010,YR2010,9562911.25
